안전조직수준,위원회수준,인증보유,위험성평가수준,교육훈련도움,정리정돈상태,작업중지권,작업반장기여,전문지도,고용노동부감독,안전보건공단지원,공사규모,발주처,기성공정률,공사종류,외국인비율,사고발생,신체위험,차량위험,인당관리비,현장특성
2,0,0,2,4,5,5,4,1,1,1,1,2,5,3,0.0,0,1,1,0.35714278571428576,1
2,1,0,2,5,5,5,5,1,1,1,3,2,2,1,10.84,0,1,1,0.12048190361445783,1
2,0,0,2,3,4,4,4,1,1,1,2,2,6,3,19.35,0,1,1,0.16129029032258063,2
2,0,0,2,5,5,5,5,1,0,0,2,2,3,3,15.52,0,1,1,0.17241375862068964,1
2,1,0,2,3,5,4,4,1,0,1,2,2,6,1,0.0,0,1,1,4.4379310344827585e-05,1
1,0,0,2,5,4,3,4,1,0,0,1,1,2,7,0.0,0,3,3,0.00017035,1
2,2,0,0,5,5,5,5,0,0,0,2,1,1,5,0.0,0,2,3,0.0073073999999999995,1
1,0,0,2,5,5,5,5,1,0,0,1,1,2,7,0.0,0,1,1,0.0003184,1
1,2,0,2,5,4,5,5,1,1,1,2,2,2,1,0.0,1,3,1,0.00158076,1
1,2,0,2,5,5,5,5,1,1,1,1,2,5,4,0.0,0,2,1,0.0001954,1
1,2,0,2,5,5,5,5,0,1,1,2,1,2,1,0.0,1,1,1,0.004229571428571428,1
1,2,0,2,5,5,5,4,1,0,1,1,1,2,6,0.0,1,2,2,0.0016268333333333332,1
1,2,0,2,5,5,4,4,1,1,1,2,2,2,3,15.0,1,2,1,0.00180255,1
1,2,0,2,4,5,5,5,1,0,1,1,1,4,5,0.0,0,1,2,0.0009575,1
1,0,0,2,5,5,5,5,1,0,1,1,2,2,1,33.33,1,1,2,0.0005816333333333333,1
1,0,0,2,5,5,5,4,1,0,1,1,1,5,6,0.0,0,1,2,0.000347,1
1,0,0,2,5,5,5,5,1,0,1,1,1,4,5,0.0,0,2,2,0.0017902,1
2,2,0,2,5,5,5,5,1,0,1,1,2,2,3,40.0,0,2,1,0.00060936,1
2,2,1,1,5,5,4,5,0,0,1,2,2,3,1,0.0,0,3,1,0.0017521142857142857,1
1,2,0,2,4,5,4,5,0,1,1,2,1,2,3,13.89,0,3,1,0.0004519166666666667,1
2,2,0,2,5,5,5,5,0,1,1,2,2,2,3,0.0,0,2,1,0.0024207,1
1,0,0,0,5,5,4,5,0,0,0,1,2,1,1,0.0,0,1,1,0.0029344285714285718,1
2,2,0,2,5,4,4,4,0,0,0,2,2,2,3,0.0,0,2,1,0.006265333333333333,1
1,1,0,2,5,5,5,5,1,1,1,1,2,4,1,16.67,1,1,1,0.00036773333333333335,1
1,2,0,2,4,3,4,5,0,0,1,1,1,2,1,2.86,0,2,1,0.00024245714285714285,1
1,0,0,2,5,5,4,4,1,0,0,1,2,2,4,5.0,0,2,1,0.0006339500000000001,1
1,2,0,2,5,5,5,5,1,0,1,1,2,5,4,0.0,0,2,1,0.00104,1
2,0,0,2,5,5,5,5,1,0,0,1,2,3,3,0.0,0,1,1,0.00047789999999999996,1
1,2,0,2,5,5,5,5,1,1,1,1,2,3,4,0.0,1,2,1,0.0005009411764705882,1
1,2,0,1,3,4,3,3,1,0,0,2,2,1,1,0.0,0,3,3,0.004397466666666666,1
1,2,0,2,4,4,4,4,0,1,1,1,1,4,6,13.33,0,2,1,0.0006533333333333333,1
1,1,0,2,4,4,4,4,0,1,1,1,2,5,1,0.0,0,2,2,0.002,1
1,1,0,1,4,4,4,4,1,0,1,1,1,3,3,36.36,1,2,2,0.0003331212121212121,1
2,2,1,2,5,5,5,5,0,0,1,3,2,2,1,6.67,0,3,3,0.0017003466666666667,1
2,2,1,2,5,5,5,5,0,1,1,3,1,3,5,16.25,1,2,3,0.0021343499999999997,1
0,0,0,2,4,5,4,4,0,1,0,1,1,4,6,0.0,0,2,2,0.000275,1
1,2,0,2,5,5,5,5,1,1,1,2,2,1,1,14.29,0,3,3,0.00124,1
1,2,0,2,4,5,5,4,0,1,1,2,2,4,1,13.89,0,2,2,0.0005833333333333334,1
1,2,0,2,5,5,5,5,0,0,1,2,1,2,4,0.0,1,2,3,0.0017333333333333333,1
1,2,0,2,5,5,5,5,0,0,1,2,1,2,5,0.0,1,3,3,0.04999999,1
1,2,1,2,5,5,4,4,0,1,1,1,1,5,6,0.0,0,1,3,0.0004533333333333333,1
0,0,0,0,4,4,4,3,0,0,1,1,2,5,6,0.0,0,1,2,8e-05,2
2,1,0,2,3,3,2,2,1,1,1,2,2,3,4,20.0,1,3,5,0.0006,1
2,2,1,2,5,5,5,5,0,1,1,3,2,3,1,37.5,0,2,2,0.0008333333333333334,1
2,2,1,2,5,5,5,5,1,1,1,3,2,3,1,21.14,0,3,3,0.0012857142857142859,1
2,2,1,2,5,5,5,5,1,1,1,3,2,3,1,21.71,1,3,3,0.0012857142857142859,1
2,2,0,2,5,5,5,5,1,1,1,3,2,6,1,0.0,0,2,4,0.0011304347826086958,1
1,2,0,2,5,5,5,5,1,1,1,1,1,3,4,0.0,0,1,1,0.002,1
1,2,1,2,4,4,4,3,0,1,1,2,3,2,1,0.0,0,3,3,0.0009808,1
1,2,1,2,3,3,4,3,0,1,1,2,3,5,1,0.0,0,3,3,0.00039893999999999997,1
2,2,0,2,4,5,4,4,0,0,1,1,3,1,1,10.0,0,2,4,0.0008437000000000001,1
2,2,0,0,3,3,3,3,0,1,1,2,2,5,1,20.59,0,3,3,0.0008823529411764706,1
2,0,1,2,4,4,4,4,0,0,0,1,1,3,7,0.0,0,3,2,0.39999992,2
1,1,0,1,5,5,5,5,1,1,1,1,3,3,4,0.0,0,3,3,0.0008003999999999999,1
2,1,0,1,4,4,3,4,1,1,1,2,2,4,1,62.0,1,2,3,0.00016533333333333333,2
1,2,0,2,4,4,4,3,1,0,1,2,3,3,6,7.5,0,3,3,0.0017,1
2,2,0,0,4,4,3,3,1,0,1,3,3,2,1,15.0,1,2,2,0.00087402,1
2,2,1,2,5,5,5,5,1,1,1,3,3,3,1,44.0,1,3,1,0.0008328,1
2,2,1,2,5,4,5,4,1,1,1,3,3,3,1,35.71,0,3,3,0.03571427857142857,1
1,0,0,0,3,4,3,4,1,0,1,1,2,3,3,0.0,0,3,2,0.000177125,1
2,0,0,2,4,4,4,4,0,0,0,1,1,3,5,0.0,0,1,2,0.9999998,1
2,1,0,2,4,3,3,3,0,1,1,1,2,6,2,0.0,0,3,3,1.111110888888889,1
2,2,0,2,4,4,4,4,0,1,1,2,2,1,1,0.0,0,3,3,1.2964283121428555,1
1,1,0,1,3,2,1,2,1,0,0,2,3,2,4,57.14,0,3,2,0.0016117714285714285,1
1,0,1,2,4,5,4,5,1,0,0,1,1,3,7,0.0,0,3,4,0.24999995,1
1,0,1,2,4,5,4,5,1,0,0,1,1,3,7,0.0,0,3,4,0.2702702162162162,1
1,2,0,2,4,4,3,4,0,0,1,1,1,4,5,0.0,0,3,3,0.11904759523809523,1
2,2,1,2,4,5,4,4,0,1,0,3,2,6,4,0.0,0,3,3,0.00065,1
0,0,0,1,4,5,3,3,1,0,0,1,2,5,2,12.5,0,4,3,6.25e-05,3
1,0,0,1,4,4,4,3,1,1,0,1,2,4,2,0.0,0,4,3,0.00012,2
2,2,0,2,3,3,4,4,0,1,0,2,1,1,6,0.0,0,4,3,0.0002666666666666667,3
2,2,0,2,4,3,4,5,0,1,1,2,1,3,5,0.0,0,4,3,0.0013066666666666667,1
1,0,0,2,4,4,4,5,0,0,1,1,1,3,5,9.68,0,3,2,0.000967741935483871,1
1,1,0,2,4,5,4,4,0,0,1,1,1,3,5,0.0,0,3,2,0.006270086956521739,4
2,2,0,2,5,4,5,4,1,0,1,2,1,6,6,0.0,1,4,3,1.2964283121428555,1
0,0,0,0,4,4,4,4,0,0,1,1,3,2,7,0.0,0,2,2,0.00092,1
2,2,0,2,4,4,4,4,0,1,1,1,1,2,4,8.47,0,2,2,0.0006101694915254237,1
1,2,0,2,4,5,4,4,0,0,1,1,1,1,6,0.0,0,3,3,0.000775,1
2,1,0,2,5,4,5,3,0,0,1,1,1,6,6,14.81,0,3,3,0.0006592592592592593,1
2,2,0,2,4,4,4,3,1,0,1,2,1,4,6,0.0,0,3,3,0.5882351764705882,1
2,2,0,2,4,4,5,4,0,1,0,2,1,2,6,0.0,0,3,5,0.0010571428571428572,1
2,2,0,2,4,3,5,4,0,1,1,3,1,4,1,25.0,1,2,2,0.00075,1
1,2,0,2,5,4,5,5,0,1,1,2,1,4,5,0.0,0,2,1,0.39999992,1
1,0,1,2,5,4,4,3,0,1,1,2,1,4,6,0.0,0,3,4,0.0010266666666666668,1
2,1,0,2,4,4,5,3,0,0,1,1,1,6,6,0.0,0,3,3,0.0004105263157894737,1
2,1,0,2,4,4,4,5,1,0,1,1,2,3,3,25.0,0,3,2,0.00059715,1
1,0,0,0,4,5,4,4,0,1,1,1,1,1,3,0.0,1,3,2,0.0022,1
2,0,0,0,4,4,3,5,0,0,0,2,1,2,3,0.0,0,3,1,0.00185,1
2,1,0,2,3,4,4,4,1,0,1,1,1,3,7,0.0,0,3,2,0.0008888888888888889,1
1,1,0,2,5,5,5,5,0,1,0,2,1,4,7,0.0,0,2,2,0.0009017291666666667,1
2,2,1,2,5,5,5,5,0,0,1,3,2,1,1,15.29,0,5,5,0.0016294117647058825,1
2,2,0,2,5,5,5,5,0,1,1,2,2,4,1,50.0,1,4,4,0.0006083333333333333,1
2,2,0,2,5,5,5,5,0,1,1,2,2,5,1,31.11,0,4,4,0.0010555555555555557,1
2,2,0,1,5,5,5,5,0,1,1,2,2,3,3,33.33,0,4,4,0.0009666666666666667,1
2,2,0,2,5,4,4,5,0,0,1,2,2,1,4,0.0,1,4,4,0.00754,1
2,2,1,2,5,5,5,4,0,1,1,3,2,2,4,10.0,0,4,5,0.00246,1
1,1,0,0,3,3,2,2,1,1,0,1,1,2,5,0.0,0,3,3,1.2964283121428555,1
2,2,0,0,5,4,3,3,0,0,0,3,3,1,4,0.0,1,1,3,0.007727633333333333,1
2,2,0,2,4,5,4,3,0,1,1,2,2,3,1,27.27,1,2,3,0.0009090909090909091,1
1,2,0,2,3,3,2,3,0,0,1,2,2,3,3,24.39,1,3,4,0.0009376341463414634,1
2,2,0,2,3,2,1,1,0,1,1,2,2,2,4,69.57,1,3,1,0.0012110217391304347,1
2,2,1,1,4,3,5,4,0,0,0,3,2,4,3,6.67,0,2,2,0.0010293333333333333,1
2,2,1,2,4,4,4,3,0,1,1,3,2,3,3,38.46,0,3,3,0.0004961538461538461,1
1,2,0,2,4,4,3,3,0,1,1,2,2,3,4,26.53,1,3,4,0.0007181836734693877,1
1,2,0,2,3,3,4,2,0,0,1,2,1,1,4,0.0,0,2,2,0.24999995,1
1,2,0,2,5,5,5,5,0,1,1,2,1,3,1,30.0,1,1,2,0.24999995,1
1,2,1,2,5,5,5,5,1,0,1,3,3,5,1,15.38,0,3,5,0.0005505153846153846,3
1,1,0,1,3,3,3,2,0,1,0,2,2,6,6,0.0,0,3,4,0.001939,1
1,2,0,2,4,3,3,3,0,0,1,2,3,1,1,0.0,0,2,3,0.02,1
1,1,0,2,3,4,4,4,0,1,1,2,2,3,3,40.0,0,2,3,0.00079926,1
0,2,0,1,4,3,4,3,1,1,0,1,1,4,7,0.0,0,2,3,0.00045811111111111107,1
1,2,0,2,4,5,4,4,1,1,1,1,2,4,3,11.43,0,1,2,0.00023637142857142857,1
1,2,1,2,5,5,5,5,0,1,1,2,1,5,6,0.0,0,3,3,0.0066,1
1,0,0,2,4,5,5,5,1,1,1,2,2,2,4,0.0,1,3,2,0.000645,1
2,2,1,2,4,4,5,4,0,1,1,3,3,1,1,23.33,0,3,4,0.0016360222222222222,1
1,0,1,2,5,5,5,5,1,0,1,1,1,5,6,0.0,0,3,3,0.0003252,1
1,2,0,2,5,5,5,5,0,0,1,1,3,3,6,0.0,1,1,3,0.0001288888888888889,1
1,2,0,2,5,5,5,5,1,0,1,2,3,2,1,6.67,0,1,2,0.005248266666666666,1
1,0,0,2,4,4,5,5,1,0,0,1,1,4,7,0.0,0,4,3,1.8083333333333334e-05,1
2,2,1,2,4,4,4,4,0,1,1,2,1,2,6,0.0,0,4,3,0.00195,1
1,2,0,2,5,5,4,4,0,0,1,1,2,2,7,50.0,0,1,2,0.0008,2
2,2,1,2,5,5,4,5,0,1,1,3,2,3,1,10.0,1,1,3,0.0014011764705882353,1
2,2,1,2,4,5,4,5,0,0,1,3,2,3,1,10.0,1,2,3,0.0015313636363636363,1
2,2,0,2,4,4,4,4,0,0,1,2,2,2,1,70.59,1,2,2,0.008294117647058823,1
0,0,0,2,4,4,4,3,1,0,0,1,1,2,4,4.0,1,3,3,0.00052692,1
0,0,0,0,3,4,3,4,1,0,0,1,2,2,3,3.85,0,1,1,0.0001266153846153846,1
2,2,0,2,4,4,4,4,0,0,1,2,2,2,1,40.0,1,2,2,0.0002419,2
2,2,0,2,5,5,5,5,0,1,1,2,2,6,1,0.0,1,2,1,0.0025,1
2,2,0,2,5,5,5,5,0,1,1,2,1,6,4,0.0,1,2,1,0.0005971428571428571,1
2,2,1,2,4,4,4,3,1,1,1,3,2,3,1,42.86,0,3,3,0.0011285714285714287,1
2,1,1,2,3,2,4,2,0,1,1,2,2,5,1,40.0,0,4,4,0.0008021666666666666,1
1,2,0,1,3,3,3,3,0,0,1,3,3,1,1,0.0,0,3,3,0.02564230769230769,1
2,2,0,2,5,5,3,4,1,0,1,1,1,2,7,0.0,0,1,2,0.0012994444444444444,1
1,2,0,2,5,4,5,5,0,1,1,2,1,3,6,0.0,0,1,2,0.007918333333333333,1
2,2,1,2,5,5,5,5,1,1,1,2,2,5,2,0.0,0,3,3,0.0007821666666666666,2
2,2,0,2,5,4,5,5,0,0,1,2,2,6,4,0.0,0,2,1,0.010721428571428571,2
2,2,0,2,5,4,5,5,0,1,1,3,2,5,7,0.0,0,2,1,0.00644925,1
2,2,1,2,5,5,5,5,1,0,0,3,2,4,6,4.0,0,2,4,0.001864,1
2,2,1,2,5,4,5,4,1,1,1,3,3,2,4,43.86,0,1,2,0.0019913333333333332,1
2,1,0,2,4,4,3,3,1,1,1,2,3,3,1,20.0,1,2,2,0.00061402,1
2,1,0,0,4,4,5,4,1,0,0,2,3,1,1,0.0,0,1,3,0.09417053333333333,1
2,1,1,2,4,3,3,4,1,0,1,2,2,3,1,13.85,0,3,2,0.0006168615384615384,1
2,2,0,2,5,3,5,4,0,1,1,3,2,3,1,0.0,0,3,4,0.0013502307692307694,1
2,2,1,2,5,4,5,4,0,0,1,3,2,1,1,0.0,0,2,3,0.00723775,1
1,1,0,0,3,4,4,3,1,0,0,1,1,3,6,0.0,1,1,4,0.00010142857142857143,1
2,2,1,2,4,4,5,5,1,1,1,3,1,2,5,6.67,0,1,4,0.0021000285714285714,1
2,2,0,2,4,4,3,4,0,0,0,1,1,2,6,0.0,0,2,2,0.0009333333333333333,1
2,2,0,2,5,5,5,5,0,1,1,2,1,2,7,0.0,0,2,2,0.0016174545454545454,1
2,1,0,2,4,4,5,5,1,0,1,2,2,4,4,0.0,0,1,1,0.0016576666666666667,1
2,2,1,2,4,5,4,4,1,0,1,2,1,4,7,0.0,0,3,3,0.0014139,1
2,2,0,2,3,4,4,3,0,0,1,3,1,4,4,0.0,1,3,4,0.0006554519230769231,1
1,2,0,2,4,4,4,4,0,0,1,3,1,1,6,0.0,0,3,3,0.017333333333333333,1
2,2,0,2,3,3,3,3,0,0,1,3,3,1,1,0.0,0,3,3,0.004375,1
2,2,1,2,4,5,5,5,1,1,1,3,1,2,5,32.05,1,2,2,0.007307692307692308,1
2,1,0,0,1,2,3,2,0,1,1,3,2,2,1,27.0,0,3,2,0.00285512,1
1,2,1,2,4,3,5,3,1,0,1,2,1,5,6,0.0,0,3,4,0.002481,1
2,2,1,1,4,4,4,4,0,1,1,2,2,1,4,0.0,0,4,2,0.009233333333333335,1
2,2,0,2,4,4,4,4,1,1,1,1,2,3,3,0.0,0,1,3,0.00051225,1
2,2,1,2,5,5,5,4,0,1,1,2,2,3,4,8.89,0,3,3,0.0009173555555555556,1
2,2,0,1,2,4,4,4,0,1,1,2,3,6,1,20.0,1,2,3,0.0007726499999999999,1
2,2,1,2,4,3,4,2,0,1,1,2,2,6,6,4.17,1,2,4,0.0002833333333333333,1
1,2,1,2,4,4,5,5,0,1,1,2,2,2,4,0.0,1,1,2,0.0014,1
2,2,1,2,5,4,4,4,0,0,1,3,3,1,1,0.0,0,3,5,0.017484,1
2,1,0,1,3,3,2,3,0,1,0,2,1,3,6,0.67,0,3,3,0.00030218666666666666,1
2,2,0,2,3,3,5,5,1,1,1,1,3,4,1,0.0,0,4,4,0.000356725,1
2,2,0,2,4,3,4,3,0,1,1,3,3,6,1,0.0,1,1,2,0.0026311625,1
2,2,0,2,4,5,4,4,0,1,1,2,2,3,1,4.0,1,4,5,0.00106854,1
2,2,0,2,4,4,4,3,0,0,0,3,3,1,1,0.0,0,1,3,0.0025,1
2,2,0,1,5,5,5,5,1,0,0,1,1,1,4,0.0,0,1,1,1.24999975,2
1,2,1,2,5,5,5,5,0,1,1,2,1,5,6,0.0,0,3,3,0.0018934615384615385,1
2,2,0,2,4,4,4,4,0,0,1,3,1,2,1,100.0,0,1,1,7.670076700767007e-06,1
2,0,0,2,4,4,4,4,0,1,0,1,1,5,6,0.0,1,1,1,0.001718,1
2,1,0,1,2,2,3,2,1,1,1,2,3,3,1,40.0,1,3,3,0.0007216666666666667,3
2,2,1,2,5,5,5,3,1,1,1,3,2,4,1,21.43,1,2,2,0.0007355678571428571,1
1,1,0,0,5,5,5,5,1,0,0,1,2,3,6,0.0,0,2,3,0.015,1
2,2,1,2,5,5,5,5,0,0,0,3,3,1,1,0.0,0,1,2,0.013,1
2,1,1,2,4,3,3,3,0,1,1,2,1,3,4,0.0,1,4,3,0.0006395454545454545,1
2,2,1,1,5,4,3,1,1,1,1,3,3,2,1,10.0,1,2,4,0.0033333333333333335,1
1,0,0,0,5,5,5,4,1,0,1,1,2,5,6,0.0,0,1,3,0.0005,1
2,2,0,2,5,4,5,5,0,1,1,2,2,4,1,37.5,0,3,3,0.0005635750000000001,1
1,1,0,2,4,4,4,4,0,1,1,3,1,5,4,0.0,0,3,1,0.009502777777777777,1
2,1,1,2,3,3,2,2,1,0,1,3,2,3,3,15.0,1,2,3,0.000905,1
2,1,0,0,2,2,3,3,0,1,0,3,1,6,1,0.0,1,3,3,0.001875,1
1,1,0,1,2,3,2,1,1,1,1,2,1,4,3,0.0,1,2,3,0.00993384,1
2,1,1,1,3,2,3,2,0,1,1,2,1,6,3,3.33,1,2,4,0.00034032666666666665,1
2,2,0,0,4,4,4,3,0,0,0,2,2,1,4,0.0,0,2,3,0.0085258,1
1,0,0,1,4,3,5,3,1,1,1,1,3,2,1,0.0,0,3,5,0.000447,1
2,2,0,2,5,4,4,5,0,1,1,2,1,2,4,0.0,0,3,3,0.000819625,1
2,2,0,2,4,3,4,4,0,1,1,2,2,2,2,33.33,1,4,3,0.0006361666666666666,1
2,2,1,2,5,5,5,5,0,1,1,3,2,6,5,19.23,0,1,3,0.057692307692307696,1
2,1,0,2,3,3,4,3,0,0,0,2,2,1,3,0.0,1,4,4,0.002,1
1,2,0,2,4,4,4,4,1,1,1,1,2,4,1,0.0,0,2,2,0.0005026000000000001,1
2,1,0,2,3,3,3,3,0,1,1,3,3,5,1,0.0,1,2,4,0.00145736,1
2,2,1,2,5,4,5,5,0,1,1,3,1,3,6,0.0,0,4,4,0.0031884057971014496,1
2,2,1,2,4,4,5,4,0,0,0,3,2,2,4,0.0,1,2,2,0.002036257142857143,1
2,2,0,2,4,5,5,5,1,1,1,3,3,1,1,0.0,0,3,4,0.00557025,1
2,2,1,2,5,3,5,5,1,1,1,3,1,4,1,25.0,1,2,2,0.0055,1
2,2,1,2,5,4,5,4,1,1,1,3,1,5,5,0.0,1,2,3,0.001577142857142857,1
1,2,0,0,4,4,4,3,0,1,1,2,2,2,3,5.0,0,3,2,0.0068395,1
2,2,0,2,5,4,5,5,1,1,1,2,1,5,6,0.0,1,1,3,0.0028586875,1
2,2,0,2,5,4,3,4,1,0,0,3,3,1,1,0.0,0,1,4,0.0132,1
2,2,1,2,5,4,5,5,0,1,1,3,3,2,1,4.0,0,2,2,0.00256,1
2,2,1,2,4,3,4,4,0,0,1,3,1,5,6,0.0,0,2,2,0.03133,1
2,2,0,2,3,2,5,4,0,0,1,1,2,2,4,0.0,1,4,1,0.0007800714285714286,1
2,2,1,2,5,3,5,2,0,1,1,3,1,4,5,33.0,0,3,4,0.00342775,1
2,1,1,2,5,5,5,5,0,1,1,3,1,3,5,58.57,0,3,3,0.0046214285714285715,1
2,2,0,2,5,4,5,3,1,1,1,3,2,5,1,0.0,1,2,2,0.0005817250000000001,1
2,2,1,2,5,5,5,4,1,0,1,1,2,4,1,50.0,0,1,1,0.00076125,1
2,2,0,2,4,5,5,4,1,1,1,3,3,5,1,27.91,0,2,3,0.0011307953488372093,1
2,2,1,2,5,4,4,2,1,0,1,3,3,6,1,14.29,0,2,4,0.0008571428571428571,1
2,2,1,2,4,4,4,5,1,1,1,3,3,4,3,32.0,1,3,3,0.00113856,1
2,2,0,2,5,5,5,5,0,0,0,3,1,1,7,0.0,0,3,2,0.0157065,2
2,2,1,2,4,4,5,4,0,1,1,3,1,2,5,12.5,1,3,4,0.004,1
2,1,1,2,5,4,5,5,0,1,1,3,2,2,1,40.0,0,2,4,0.0012,1
2,1,0,0,5,4,5,5,0,0,1,2,1,1,1,40.0,0,1,2,0.0007559600000000001,1
2,2,0,2,4,3,4,2,1,1,1,3,3,1,1,4.0,0,3,5,0.0125484,1
2,2,1,2,4,3,5,3,0,0,1,3,3,3,1,16.67,1,3,3,0.0008097722222222222,1
2,2,0,2,3,3,5,2,1,1,1,3,3,3,1,60.0,0,3,3,0.0071221999999999995,1
2,2,0,2,4,3,4,4,0,0,0,2,1,4,3,0.0,1,3,3,0.00048072857142857144,1
2,1,1,2,4,4,5,4,0,1,1,3,1,5,6,0.0,0,2,3,0.003737373737373737,1
2,2,1,2,5,5,5,5,1,0,1,3,1,4,7,0.0,0,2,1,0.0013333333333333333,2
2,2,0,2,3,4,4,4,0,0,0,3,2,1,6,0.0,0,2,3,0.002031428571428571,1
2,2,1,2,5,5,5,4,0,0,1,3,2,4,1,32.8,0,2,3,0.001215768,1
2,2,1,2,4,4,5,4,0,1,1,3,2,5,2,0.62,1,3,2,0.0010697222222222221,1
2,2,1,2,5,5,5,3,1,1,1,3,3,2,1,7.69,1,2,3,0.0022427846153846155,1
2,2,1,2,4,5,5,5,0,0,1,2,1,2,7,0.0,0,3,1,0.10309276288659794,2
2,2,0,2,4,4,5,5,1,0,0,2,3,1,6,0.0,0,3,3,0.028571428571428574,3
2,2,0,2,3,5,4,3,0,0,0,3,2,2,6,0.0,0,3,4,0.0057407,1
1,0,0,2,4,4,4,4,1,1,1,3,3,5,3,0.0,1,2,1,0.0019,1
